"('beespoke', 'BEE-spoke-data/smol_llama-81M-tied')","('beespoke', 'BEE-spoke-data/smol_llama-101M-GQA')","('stabilityai', 'stabilityai/stablelm-2-1_6b')","('beespoke', 'BEE-spoke-data/verysmol_llama-v11-KIx2')","('stabilityai', 'stabilityai/stablelm-3b-4e1t')","('stabilityai', 'stabilityai/stablelm-base-alpha-3b')","('bigcode', 'bigcode/gpt_bigcode-santacoder')","('cyberagent', 'cyberagent/open-calm-large')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-126m')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-1.3b')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-356m')","('h2oai', 'h2oai/h2o-danube-1.8b-base')","('turkunlp', 'TurkuNLP/gpt3-finnish-small')","('budecosystem', 'budecosystem/boomer-1b')","('stabilityai', 'stabilityai/stablelm-base-alpha-7b')","('turkunlp', 'TurkuNLP/gpt3-finnish-large')","('itsliupeng', 'itsliupeng/openllama-7b-base')","('jackfram', 'JackFram/llama-160m')","('scb10x', 'scb10x/typhoon-7b')","('sail', 'sail/Sailor-1.8B')","('aiswedenmodels', 'AI-Sweden-Models/gpt-sw3-6.7b-v2')","('ahxt', 'ahxt/LiteLlama-460M-1T')","('falladrin', 'Felladrin/Minueza-32M-Base')","('dampish', 'Dampish/StellarX-4B-V0.2')","('sail', 'sail/Sailor-4B')","('bloom', 'bigscience/bloom-3b')","('sail', 'sail/Sailor-0.5B')","('nytk', 'NYTK/PULI-GPTrio')","('cerebras', 'cerebras/Cerebras-GPT-111M')","('starcoder', 'bigcode/starcoderbase-1b')","('gordicaleksa', 'gordicaleksa/YugoGPT')","('sail', 'sail/Sailor-7B')","('pythia', 'EleutherAI/pythia-160m')","('vilm', 'vilm/Mixsmol-4x400M-v0.1-epoch2')","('bloom', 'bigscience/bloom-7b1')","('cerebras', 'cerebras/Cerebras-GPT-2.7B')","('pythia', 'EleutherAI/pythia-1b-deduped')","('pythia', 'EleutherAI/pythia-1.4b-deduped')","('pythia', 'EleutherAI/pythia-1.4b-v0')","('pythia', 'EleutherAI/pythia-410m')","('pythia', 'EleutherAI/pythia-410m-deduped')","('llm360', 'LLM360/Amber')","('pythia', 'EleutherAI/pythia-2.8b-deduped')","('cerebras', 'cerebras/Cerebras-GPT-6.7B')","('Wanfq', 'Wanfq/FuseLLM-7B')","('pythia', 'EleutherAI/pythia-2.8b-v0')","('tencentarc', 'TencentARC/Mistral_Pro_8B_v0.1')","('tencentarc', 'TencentARC/LLaMA-Pro-8B')","('starcoder', 'bigcode/starcoderbase-7b')","('gpt-neo', 'EleutherAI/gpt-neo-125m')","('pythia', 'EleutherAI/pythia-6.9b-deduped')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step100000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step120000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step140000')","('falcon', 'tiiuae/falcon-rw-1b')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step20000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step40000')","('gpt-neo', 'EleutherAI/gpt-neo-1.3B')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step60000')","('pythia', 'EleutherAI/pythia-6.9b-deduped_step80000')","('pythia', 'EleutherAI/pythia-6.9b-v0')","('phi', 'microsoft/phi-1_5')","('gpt-neo', 'EleutherAI/gpt-neo-2.7B')","('qwen', 'Qwen/Qwen1.5-0.5B')","('mistral', 'mistralai/Mistral-7B-v0.1')","('opt', 'facebook/opt-2.7b')","('qwen', 'Qwen/Qwen1.5-1.8B')","('open-llama', 'openlm-research/open_llama_3b')","('qwen', 'Qwen/Qwen1.5-7B')","('open-llama', 'openlm-research/open_llama_3b_v2')","('codellama', 'codellama/CodeLlama-7b-hf')","('falcon', 'tiiuae/falcon-7b')","('qwen', 'Qwen/Qwen1.5-4B')","('llama', 'meta-llama/Llama-2-7b-hf')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-240k-503b')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-intermediate-step-480k-1T')","('tinyllama', 'TinyLlama/TinyLlama-1.1B-step-50K-105b')","('open-llama', 'openlm-research/open_llama_7b_v2')","('mpt', 'mosaicml/mpt-7b-8k')","('xglm', 'facebook/xglm-564M')","('amber', 'LLM360/Amber')","('xglm', 'facebook/xglm-7.5B')","('xglm', 'facebook/xglm-4.5B')","('decilm', 'Deci/DeciLM-7B')","('statespaces', 'state-spaces/mamba-130m-hf')","('statespaces', 'state-spaces/mamba-370m-hf')","('statespaces', 'state-spaces/mamba-790m-hf')","('starcoder', 'bigcode/starcoderbase-3b')","('statespaces', 'state-spaces/mamba-1.4b-hf')"
0.5730886850152905,0.5752293577981651,0.8033639143730887,0.5700305810397553,0.7761467889908257,0.4700305810397553,0.5966360856269113,0.4088685015290519,0.6003058103975535,0.5495412844036697,0.5779816513761468,0.7030581039755351,0.5262996941896024,0.5363914373088685,0.5697247706422018,0.5480122324159021,0.7030581039755351,0.4553516819571865,0.8391437308868501,0.6143730886850153,0.7581039755351682,0.5737003058103975,0.6097859327217126,0.3896024464831804,0.7547400611620795,0.6284403669724771,0.5645259938837921,0.6039755351681957,0.6207951070336392,0.5929663608562691,0.8480122324159022,0.7954128440366972,0.4654434250764526,0.4483180428134556,0.6593272171253822,0.4825688073394495,0.5752293577981651,0.6311926605504588,0.545565749235474,0.4856269113149847,0.6030581039755352,0.691131498470948,0.6694189602446483,0.5501529051987768,0.8220183486238533,0.6446483180428134,0.8550458715596331,0.8012232415902141,0.6339449541284403,0.4972477064220184,0.653211009174312,0.6269113149847095,0.6363914373088685,0.6412844036697247,0.6391437308868502,0.5703363914373089,0.4938837920489297,0.5853211009174312,0.5688073394495413,0.6012232415902141,0.655045871559633,0.7565749235474006,0.5207951070336392,0.6137614678899083,0.8577981651376146,0.6293577981651376,0.6767584097859327,0.7036697247706422,0.8281345565749235,0.689908256880734,0.7324159021406728,0.7574923547400612,0.8036697247706422,0.807645259938838,0.6073394495412844,0.4920489296636086,0.5599388379204893,0.4746177370030581,0.7357798165137615,0.7155963302752294,0.5926605504587156,0.691131498470948,0.436697247706422,0.5642201834862385,0.8688073394495412,0.4553516819571865,0.5461773700305811,0.5477064220183486,0.5896024464831804,0.5828746177370031
0.2047502047502047,0.2022932022932023,0.6871416871416871,0.1965601965601965,0.5593775593775594,0.1973791973791973,0.2121212121212121,0.2129402129402129,0.1973791973791973,0.2096642096642096,0.1760851760851761,0.1957411957411957,0.2047502047502047,0.2211302211302211,0.1957411957411957,0.19000819000819,0.5552825552825553,0.2104832104832104,0.7043407043407044,0.2088452088452088,0.2972972972972973,0.2055692055692055,0.2194922194922195,0.1769041769041769,0.3963963963963964,0.2129402129402129,0.1973791973791973,0.1932841932841932,0.1949221949221949,0.2293202293202293,0.6748566748566749,0.7076167076167076,0.1957411957411957,0.1973791973791973,0.2137592137592137,0.1883701883701883,0.2014742014742014,0.19000819000819,0.2031122031122031,0.1965601965601965,0.2145782145782145,0.2137592137592137,0.199017199017199,0.1998361998361998,0.5962325962325963,0.1891891891891892,0.7215397215397216,0.579033579033579,0.3169533169533169,0.1867321867321867,0.1932841932841932,0.1867321867321867,0.1842751842751842,0.1941031941031941,0.1924651924651924,0.2055692055692055,0.2047502047502047,0.2047502047502047,0.19000819000819,0.2039312039312039,0.1916461916461916,0.5528255528255528,0.1965601965601965,0.4553644553644553,0.7133497133497133,0.2022932022932023,0.683046683046683,0.1973791973791973,0.8321048321048321,0.2088452088452088,0.5585585585585585,0.1941031941031941,0.7870597870597871,0.579033579033579,0.1973791973791973,0.1908271908271908,0.2006552006552006,0.1957411957411957,0.5012285012285013,0.5053235053235053,0.2096642096642096,0.2137592137592137,0.2006552006552006,0.19000819000819,0.7813267813267813,0.2014742014742014,0.199017199017199,0.2235872235872235,0.2129402129402129,0.1859131859131859
0.58,0.63,0.86,0.57,0.83,0.68,0.55,0.55,0.67,0.72,0.67,0.8,0.57,0.63,0.75,0.64,0.87,0.7,0.91,0.76,0.82,0.69,0.56,0.73,0.87,0.75,0.7,0.74,0.61,0.59,0.91,0.85,0.65,0.62,0.73,0.72,0.76,0.73,0.73,0.68,0.68,0.88,0.78,0.77,0.87,0.78,0.88,0.87,0.68,0.67,0.79,0.79,0.79,0.79,0.75,0.75,0.76,0.68,0.77,0.8,0.82,0.79,0.79,0.75,0.92,0.77,0.78,0.85,0.88,0.84,0.8,0.88,0.84,0.87,0.78,0.69,0.72,0.69,0.87,0.85,0.69,0.88,0.79,0.81,0.91,0.65,0.7,0.72,0.59,0.79
0.3088,0.3062,0.4996,0.3062,0.523,0.3548,0.3068,0.3052,0.3136,0.3994,0.3438,0.4948,0.2952,0.3192,0.3616,0.318,0.5354,0.3324,0.5652,0.4212,0.4792,0.3466,0.2882,0.4212,0.4792,0.4122,0.379,0.4124,0.3014,0.3244,0.5682,0.5244,0.3136,0.327,0.4526,0.3932,0.4,0.4216,0.405,0.3566,0.3628,0.5162,0.4484,0.4454,0.5492,0.4454,0.579,0.5374,0.3648,0.3158,0.4842,0.4764,0.4812,0.4832,0.4522,0.396,0.4288,0.3944,0.4476,0.4628,0.473,0.4726,0.4262,0.3922,0.5788,0.4542,0.4486,0.4782,0.5556,0.5014,0.469,0.5552,0.5024,0.5468,0.4482,0.4038,0.4076,0.372,0.5312,0.5422,0.3334,0.5162,0.4486,0.4328,0.5896,0.3364,0.3824,0.424,0.3416,0.4484
0.3096,0.3084,0.5076,0.302,0.5396,0.3692,0.3098,0.3052,0.313,0.4036,0.349,0.4998,0.296,0.3236,0.4094,0.3262,0.5474,0.337,0.5832,0.43,0.485,0.3484,0.2906,0.421,0.4844,0.4178,0.3794,0.4166,0.2994,0.3266,0.5846,0.532,0.3208,0.3276,0.4564,0.3992,0.4032,0.4236,0.4088,0.3626,0.363,0.5254,0.4552,0.4506,0.5668,0.4462,0.5974,0.5616,0.3704,0.3184,0.4892,0.4786,0.4866,0.49,0.4604,0.3986,0.438,0.3974,0.4576,0.472,0.4726,0.4812,0.4322,0.3968,0.5966,0.4616,0.4574,0.4866,0.5636,0.5102,0.479,0.5546,0.5076,0.5668,0.453,0.3998,0.4146,0.3716,0.5432,0.5536,0.337,0.5254,0.447,0.4344,0.5988,0.3356,0.383,0.4276,0.3482,0.447
0.2514,0.2596,0.6636,0.2346,0.713,0.4104,0.2076,0.1618,0.2836,0.5188,0.4124,0.653,0.1338,0.2154,0.5474,0.2726,0.7174,0.3142,0.7322,0.5454,0.6164,0.409,0.0966,0.1938,0.6418,0.5172,0.4608,0.5978,0.1946,0.3308,0.7284,0.7026,0.329,0.304,0.5772,0.5636,0.5802,0.6192,0.6028,0.5112,0.5226,0.684,0.6504,0.6354,0.742,0.6528,0.691,0.7298,0.442,0.3752,0.6886,0.6814,0.689,0.6846,0.5616,0.5644,0.618,0.5692,0.6486,0.6606,0.6778,0.5344,0.6202,0.4912,0.7588,0.6362,0.579,0.6648,0.7122,0.6736,0.6852,0.7478,0.6712,0.7384,0.5878,0.4884,0.5286,0.4402,0.716,0.747,0.3574,0.684,0.5546,0.5262,0.7124,0.441,0.556,0.615,0.381,0.6496
0.5979325353645266,0.5995647442872688,0.7752992383025027,0.573993471164309,0.7976060935799782,0.7034820457018498,0.573993471164309,0.5652883569096845,0.6055495103373232,0.7132752992383025,0.6534276387377584,0.7687704026115343,0.5429815016322089,0.5941240478781284,0.733949945593036,0.5914036996735582,0.8030467899891186,0.6599564744287268,0.8079434167573449,0.7328618063112078,0.766050054406964,0.6828073993471164,0.5571273122959739,0.7013057671381937,0.7682263329706203,0.7127312295973884,0.691512513601741,0.7290533188248096,0.588683351468988,0.6115342763873776,0.8128400435255713,0.7829162132752993,0.6186071817192601,0.6496191512513602,0.7437431991294886,0.7105549510337323,0.7100108813928183,0.7301414581066377,0.7170837867247007,0.691512513601741,0.6849836779107725,0.7927094668117519,0.7470076169749728,0.749183895538629,0.794341675734494,0.7437431991294886,0.8199129488574538,0.7927094668117519,0.6545157780195865,0.6322089227421109,0.766050054406964,0.7578890097932536,0.76550598476605,0.7611534276387377,0.76550598476605,0.7132752992383025,0.7274211099020674,0.7159956474428727,0.7448313384113167,0.7535364526659413,0.7595212187159956,0.7742110990206746,0.7470076169749728,0.7072905331882481,0.8220892274211099,0.750816104461371,0.7448313384113167,0.7616974972796517,0.7894450489662677,0.7823721436343852,0.7453754080522307,0.8052230685527747,0.7763873775843307,0.7992383025027203,0.7415669205658324,0.705114254624592,0.7138193688792165,0.6936887921653971,0.8008705114254625,0.7927094668117519,0.6436343852013058,0.7927094668117519,0.7421109902067464,0.7306855277475517,0.8210010881392819,0.64689880304679,0.6964091403699674,0.733949945593036,0.6338411316648531,0.7464635473340587
0.04874445562310496,0.027383857996967506,0.3602035379266207,0.017706645685428724,0.3319668468333916,0.15030602816760466,0.13793660823872897,0.03346979648618272,0.13844286416257667,0.271823765460848,0.2416432035724947,0.3045288827212845,0.01899183611306376,0.07011912340826293,0.17963282964808447,0.08051228887040177,0.35846506235367015,0.04074439039269029,0.38320996001906804,0.22622492302325192,0.40112389606030296,0.10113071088672272,0.04415131188389334,0.12910848461252256,0.25608756492034124,0.2338915442077204,0.20037498726477448,0.23951666598187402,0.011914163218931245,0.1883068912925779,0.3916259684119914,0.3851579909808831,0.04193821728817247,0.057317343409632245,0.2725159307448905,0.20863230744524286,0.20238356048798486,0.20472383754171566,0.17355927647300137,0.13817187873635844,0.16103204861172518,0.28426352616554806,0.25107551569232023,0.2277874965934797,0.350412690217461,0.21881418462033214,0.39322707546927077,0.3655358989203377,0.31023253478446045,0.06970564157505524,0.22822439647867182,0.21964376384425008,0.22846752977773607,0.21531487724540088,0.37008318914406596,0.1792453183741611,0.2033099081141608,0.2169020227582639,0.25437431710590774,0.21925800620453145,0.2843958585866917,0.31885110405589484,0.19424036154830668,0.2004879452000765,0.4099993602240712,0.2453231399675525,0.3387840453317947,0.27753142795135366,0.41323395954481307,0.2639418166861113,0.30092600250889945,0.3155030560514938,0.32742953946678066,0.3728480684088886,0.1835690909918825,0.15281384195312359,0.13873236909774594,0.07968783538537758,0.32438381746271583,0.35954687713227157,0.0174129466236412,0.28426352616554806,0.13270671217713248,0.07123483115611372,0.4338788316951812,0.03761423263464722,0.09479452514730757,0.1139453455409793,0.22563280333428168,0.13876105471584785
0.4038461538461538,0.3653846153846153,0.5769230769230769,0.3653846153846153,0.5576923076923077,0.3846153846153846,0.3653846153846153,0.6346153846153846,0.3942307692307692,0.3653846153846153,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.4038461538461538,0.3653846153846153,0.6346153846153846,0.5576923076923077,0.3653846153846153,0.5096153846153846,0.3846153846153846,0.3846153846153846,0.5480769230769231,0.3653846153846153,0.5,0.4326923076923077,0.3653846153846153,0.4038461538461538,0.4326923076923077,0.3653846153846153,0.375,0.3653846153846153,0.5865384615384616,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.5865384615384616,0.3653846153846153,0.4519230769230769,0.3653846153846153,0.5865384615384616,0.4903846153846153,0.3653846153846153,0.3846153846153846,0.3653846153846153,0.375,0.3653846153846153,0.5,0.3653846153846153,0.6153846153846154,0.3653846153846153,0.4326923076923077,0.3653846153846153,0.3653846153846153,0.4903846153846153,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.4423076923076923,0.6057692307692307,0.3653846153846153,0.5865384615384616,0.4038461538461538,0.625,0.6057692307692307,0.625,0.6826923076923077,0.3653846153846153,0.3653846153846153,0.375,0.6634615384615384,0.3653846153846153,0.6153846153846154,0.5480769230769231,0.5673076923076923,0.3653846153846153,0.4326923076923077,0.6153846153846154,0.4615384615384615,0.3653846153846153,0.6346153846153846,0.5673076923076923,0.4519230769230769,0.3653846153846153,0.3653846153846153,0.3653846153846153,0.375,0.3461538461538461
0.526440410418311,0.5193370165745856,0.6361483820047356,0.5217048145224941,0.6669297553275454,0.5272296764009471,0.4877663772691397,0.505130228887135,0.4932912391475927,0.56353591160221,0.5224940805051302,0.6243093922651933,0.489344909234412,0.5067087608524072,0.4980268350434096,0.5177584846093133,0.6708760852407262,0.500394632991318,0.7269139700078927,0.5864246250986582,0.6211523283346487,0.5295974743488555,0.5217048145224941,0.6006314127861089,0.6385161799526441,0.584846093133386,0.5516969218626677,0.5509076558800315,0.4917127071823204,0.5098658247829518,0.7198105761641673,0.6795580110497238,0.5193370165745856,0.516179952644041,0.6440410418310971,0.5595895816890292,0.5303867403314917,0.5651144435674822,0.5627466456195738,0.5351223362273086,0.5359116022099447,0.6527229676400947,0.580110497237569,0.5998421468034728,0.6803472770323599,0.6140489344909235,0.7308602999210734,0.7063930544593529,0.5256511444356748,0.5067087608524072,0.6282557221783741,0.6203630623520127,0.6179952644041041,0.6243093922651933,0.6085240726124704,0.5619573796369376,0.5887924230465666,0.5509076558800315,0.6132596685082873,0.6108918705603789,0.611681136543015,0.728492501973165,0.5769534333070244,0.5501183898973955,0.7403314917127072,0.6077348066298343,0.6093133385951065,0.6179952644041041,0.65982636148382,0.6314127861089187,0.6527229676400947,0.6740331491712708,0.6416732438831886,0.691397000789266,0.5880031570639306,0.5556432517758485,0.5588003157063931,0.5335438042620363,0.65982636148382,0.6850828729281768,0.5201262825572218,0.6527229676400947,0.580110497237569,0.5603788476716653,0.7419100236779794,0.5193370165745856,0.5580110497237569,0.5603788476716653,0.5201262825572218,0.611681136543015
0.154,0.144,0.28,0.144,0.314,0.17,0.138,0.116,0.148,0.212,0.176,0.274,0.146,0.162,0.218,0.136,0.288,0.17,0.322,0.226,0.252,0.176,0.136,0.206,0.276,0.218,0.184,0.224,0.118,0.162,0.308,0.318,0.162,0.158,0.25,0.208,0.22,0.228,0.202,0.178,0.176,0.294,0.238,0.238,0.338,0.22,0.308,0.298,0.198,0.158,0.27,0.256,0.272,0.27,0.246,0.212,0.228,0.214,0.24,0.25,0.27,0.386,0.232,0.222,0.326,0.25,0.24,0.278,0.32,0.262,0.262,0.306,0.278,0.314,0.218,0.216,0.204,0.2,0.298,0.32,0.152,0.294,0.252,0.232,0.304,0.166,0.198,0.226,0.18,0.262
0.0,0.0002,0.2564,0.0,0.3602,0.0022,0.0014,0.0002,0.0016,0.0228,0.005,0.1648,0.0,0.0,0.0078,0.0002,0.199,0.0006,0.1606,0.1028,0.1152,0.0018,0.0,0.1138,0.2592,0.0698,0.0324,0.0516,0.0002,0.006,0.1574,0.347,0.0016,0.0,0.1388,0.001,0.0314,0.0608,0.0488,0.0118,0.0068,0.089,0.0674,0.1008,0.1342,0.0908,0.1544,0.1312,0.0418,0.0012,0.1926,0.1634,0.191,0.1894,0.1716,0.0076,0.0702,0.0312,0.106,0.1422,0.1302,0.0378,0.067,0.0512,0.1692,0.001,0.1464,0.0944,0.3254,0.0844,0.0726,0.375,0.2478,0.1324,0.0396,0.0,0.0268,0.0008,0.1132,0.3864,0.0,0.089,0.0366,0.028,0.158,0.0036,0.0282,0.0756,0.0194,0.1084
